time,coin,price,tf15m_sig,tf1h_sig,tf4h_sig,score_15m,score_1h,score_4h,funding,oi,vote,notes
2025-10-19 14:14:54,ETH,3886.9200,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.50523561811e-05,4984302.720000011,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:27:31,LTC,91.9600,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,1.80,-0.50,-4.20510584681e-05,440197.7,⚖️ Chưa rõ ràng, | 425ms
2025-10-19 14:27:37,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610346.0,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:27:38,SOL,185.8100,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.41727968701e-05,2347598.5600000024,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:27:42,BNB,1085.1900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.08362852716e-05,9923310.0,⚖️ Chưa rõ ràng, | 447ms
2025-10-19 14:27:44,ADA,0.6294,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.53938063437e-05,554429.7999999999,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:27:44,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.4399502962e-05,486534.8999999999,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:27:48,BTC,106907.8000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.05220507686e-05,2300423.6000000047,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:27:54,ETH,3886.3900,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.18275253846e-05,4999159.350000011,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:27:55,LTC,91.9300,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-4.20510584681e-05,440211.6000000001,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:28:01,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610651.0,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:28:01,SOL,185.8600,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.40909200635e-05,2347706.6500000022,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:28:02,BNB,1085.3800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.04160667627e-05,9919921.0,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:28:04,ADA,0.6296,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.52606080438e-05,554443.5,⚖️ Chưa rõ ràng, | 424ms
2025-10-19 14:28:08,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.53455323736e-05,486532.0999999999,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:28:08,BTC,106907.7900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.03674668289e-05,2300433.320000005,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:28:14,ETH,3886.4000,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.14390299348e-05,4999054.530000011,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:28:14,LTC,91.9400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-4.12328395032e-05,440211.50000000006,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:28:20,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610851.0,⚖️ Chưa rõ ràng, | 555ms
2025-10-19 14:28:21,SOL,185.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.40909200635e-05,2347518.180000002,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:28:21,BNB,1085.1900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.04160667627e-05,9920933.0,⚖️ Chưa rõ ràng, | 443ms
2025-10-19 14:28:27,ADA,0.6296,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.52606080438e-05,554445.7,⚖️ Chưa rõ ràng, | 446ms
2025-10-19 14:28:27,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.53455323736e-05,486530.89999999997,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:28:28,BTC,106904.5700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.03674668289e-05,2300497.930000005,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:28:33,ETH,3886.0800,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.14390299348e-05,4999224.110000011,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:28:34,LTC,91.9500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-4.12328395032e-05,440213.00000000006,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:28:40,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610115.0,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:28:40,SOL,185.8200,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.40909200635e-05,2347580.170000002,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:28:41,BNB,1085.0100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.04160667627e-05,9920022.0,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:28:46,ADA,0.6295,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.52606080438e-05,554445.4,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:28:47,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.53455323736e-05,486555.5999999999,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:28:47,BTC,106904.5800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.03674668289e-05,2300502.8500000043,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:28:53,ETH,3886.3400,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.14390299348e-05,4999598.2400000105,⚖️ Chưa rõ ràng, | 440ms
2025-10-19 14:28:53,LTC,91.9400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,0.50,2.60,-0.50,-4.12328395032e-05,440212.80000000005,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:28:59,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2609977.0,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:28:59,SOL,185.8500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.40909200635e-05,2347799.910000002,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:29:00,BNB,1084.8700,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.04160667627e-05,9920279.0,⚖️ Chưa rõ ràng, | 439ms
2025-10-19 14:29:06,ADA,0.6293,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.52606080438e-05,554446.6,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:29:06,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.53455323736e-05,486557.1999999999,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:29:06,BTC,106889.8600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.03674668289e-05,2300792.0100000044,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:29:12,ETH,3885.8900,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.17584787863e-05,5000018.900000011,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:29:13,LTC,91.8400,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,1.80,-0.50,-4.03906085812e-05,439975.9000000001,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:29:18,LINEA,0.0179,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610026.0,⚖️ Chưa rõ ràng, | 435ms
2025-10-19 14:29:19,SOL,185.7500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.35619269968e-05,2348041.1700000023,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:29:19,BNB,1084.6500,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.9996867649e-05,9922106.0,⚖️ Chưa rõ ràng, | 442ms
2025-10-19 14:29:25,ADA,0.6291,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6448963723e-05,554613.2,⚖️ Chưa rõ ràng, | 448ms
2025-10-19 14:29:25,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.75140382463e-05,486520.49999999994,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:29:27,BTC,106864.0100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.06217332032e-05,2300837.870000005,⚖️ Chưa rõ ràng, | 437ms
2025-10-19 14:29:31,ETH,3883.9200,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.17584787863e-05,5000385.980000011,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:29:32,LTC,91.7900,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,1.80,-0.50,-4.03906085812e-05,439958.9000000001,⚖️ Chưa rõ ràng, | 430ms
2025-10-19 14:29:38,LINEA,0.0178,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610391.0,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:29:38,SOL,185.6500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.35619269968e-05,2348770.260000002,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:29:39,BNB,1084.2100,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.9996867649e-05,9920921.0,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:29:44,ADA,0.6287,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6448963723e-05,554286.5,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:29:44,PEPE,0.0000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-4.75140382463e-05,486642.2999999999,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:29:46,BTC,106842.6200,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.06217332032e-05,2300847.260000005,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:29:51,ETH,3884.1900,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.17584787863e-05,5000657.13000001,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:29:52,LTC,91.8000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,1.80,-0.50,-4.03906085812e-05,439940.30000000005,⚖️ Chưa rõ ràng, | 437ms
2025-10-19 14:29:57,LINEA,0.0178,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610391.0,⚖️ Chưa rõ ràng, | 429ms
2025-10-19 14:29:58,SOL,185.6500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.35619269968e-05,2348843.2600000026,⚖️ Chưa rõ ràng, | 431ms
2025-10-19 14:29:59,BNB,1084.1600,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.9996867649e-05,9920905.0,⚖️ Chưa rõ ràng, | 425ms
2025-10-19 14:30:04,ADA,0.6289,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6448963723e-05,554440.0,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:30:05,PEPE,0.0000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,-4.75140382463e-05,486626.8999999999,⚖️ Chưa rõ ràng, | 439ms
2025-10-19 14:30:09,BTC,106857.6000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.06217332032e-05,2300776.4100000043,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:30:11,ETH,3885.6000,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.16174847272e-05,5000610.310000011,⚖️ Chưa rõ ràng, | 427ms
2025-10-19 14:30:11,LTC,91.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-3.94088607141e-05,439939.20000000007,⚖️ Chưa rõ ràng, | 436ms
2025-10-19 14:30:17,LINEA,0.0178,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610467.0,⚖️ Chưa rõ ràng, | 426ms
2025-10-19 14:30:18,SOL,185.7500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.3033566505e-05,2349057.730000002,⚖️ Chưa rõ ràng, | 445ms
2025-10-19 14:30:22,BNB,1084.4900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.05884604661e-05,9920422.0,⚖️ Chưa rõ ràng, | 442ms
2025-10-19 14:30:24,ADA,0.6291,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6857975235e-05,554798.9,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:30:24,PEPE,0.0000,⚖️ Trung tính,⚖️ Trung tính,⚖️ Trung tính,0.50,-0.20,-0.50,-4.53688327712e-05,486588.7999999999,⚖️ Chưa rõ ràng, | 456ms
2025-10-19 14:30:28,BTC,106857.5900,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.01910885717e-05,2300769.0700000045,⚖️ Chưa rõ ràng, | 448ms
2025-10-19 14:30:35,ETH,3886.3400,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.16174847272e-05,5000583.29000001,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:30:35,LTC,91.8900,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-3.94088607141e-05,439942.00000000006,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:30:41,LINEA,0.0178,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610467.0,⚖️ Chưa rõ ràng, | 445ms
2025-10-19 14:30:41,SOL,185.7500,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,1.3033566505e-05,2348832.590000002,⚖️ Chưa rõ ràng, | 438ms
2025-10-19 14:30:42,BNB,1084.7800,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.05884604661e-05,9921341.0,⚖️ Chưa rõ ràng, | 443ms
2025-10-19 14:30:44,ADA,0.6293,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6857975235e-05,554833.7,⚖️ Chưa rõ ràng, | 433ms
2025-10-19 14:30:48,PEPE,0.0000,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-0.50,-1.20,-0.50,-4.53688327712e-05,486640.5999999999,⚖️ Chưa rõ ràng, | 439ms
2025-10-19 14:30:48,BTC,106857.6000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-1.50,-1.20,-1.30,-2.01910885717e-05,2300790.910000005,⚖️ Chưa rõ ràng, | 434ms
2025-10-19 14:30:54,ETH,3886.3300,⚖️ Trung tính,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,-0.50,-0.20,-1.30,-3.16174847272e-05,5001441.41000001,⚖️ Chưa rõ ràng, | 441ms
2025-10-19 14:30:54,LTC,91.8700,⚖️ Trung tính,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Long (yếu)*,⚖️ Trung tính,-0.50,2.60,-0.50,-3.94088607141e-05,439944.9000000001,⚖️ Chưa rõ ràng, | 441ms
2025-10-19 14:31:00,LINEA,0.0178,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,5e-05,2610467.0,⚖️ Chưa rõ ràng, | 428ms
2025-10-19 14:31:01,SOL,185.7300,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,1.3033566505e-05,2348838.070000002,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:31:01,BNB,1084.2000,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,2.05884604661e-05,9927231.0,⚖️ Chưa rõ ràng, | 432ms
2025-10-19 14:31:07,ADA,0.6290,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều,⚠️ Cảnh báo sớm: có dấu hiệu đảo chiều — *tiếp diễn Short (yếu)*,⚖️ Trung tính,-1.50,-1.20,-0.50,-1.6857975235e-05,554843.1,⚖️ Chưa rõ ràng, | 447ms
